PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM_ID,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply1862,,Dodo,Brazil,11/17/1998,,2,Defender,166,68,R
ply1863,Yevgen,Konoplyanka,Ukraine,9/29/1989,,10,Forward,178,72,R
ply1864,,Marlos,Ukraine,6/7/1988,,10,Midfielder,174,69,L
ply1865,Mario,Gavranovic,Switzerland,11/24/1989,,19,Forward,175,76,R
ply1866,Viktor,Kovalenko,Ukraine,2/14/1996,,24,Midfielder,182,75,R
ply1867,Timothy,Castagne,Belgium,12/5/1995,,27,Defender,185,80,R
ply1868,Damian,Kadzior,Poland,6/16/1992,,92,Forward,174,70,L
ply1869,Gonzalo,Higuain,Argentina,12/10/1987,,10,Forward,186,85,
ply1870,Blaise,Matuidi,France,4/9/1987,,8,Midfielder,175,75,L
ply1871,Kieran,Trippier,England,9/19/1990,,2,Defender,173,69,R
ply1872,Grzegorz,Krychowiak,Poland,1/29/1990,,23,Arabia,187,83,R
ply1873,Thomas,Partey,Ghana,6/13/1993,,5,Midfielder,185,77,R
ply1874,Diego,Costa,Spain,10/7/1988,,29,Forward,188,83,R
ply1875,Aaron,Ramsey,Wales,12/26/1990,,16,Midfielder,182,76,
ply1876,Kevin,Volland,Germany,7/30/1992,,31,Forward,179,85,L
ply1877,Jose,Callejon,Spain,2/11/1987,,9,Forward,178,73,R
ply1878,Takumi,Minamino,Japan,1/16/1995,,18,Midfielder,174,68,R
ply1879,Hee-chan,Hwang,South Korea,1/26/1996,,11,Forward,177,77,R
ply1880,Jhon,Lucumi,Colombia,6/26/1998,,26,Defender,187,84,L
ply1881,Dieumerci,Ndongala,Congo DR,6/14/1991,,77,Forward,170,60,R
ply1882,Theo,Bongonda,Belgium,11/20/1995,,10,Forward,177,73,L
ply1883,Kevin,Malcuit,France,7/31/1991,,,Defender,180,76,R
ply1884,Lorenzo,Insigne,Italy,6/4/1991,,24,Forward,163,59,R
ply1885,Stephen,Odey,Nigeria,1/15/1998,,90,Forward,182,72,R
ply1886,Antonio,Candreva,Italy,2/28/1987,,87,Midfielder,180,72,R
ply1887,Diego,Godin,Uruguay,2/16/1986,,2,Defender,187,80,R
ply1888,Mario,Gotze,Germany,6/3/1992,,27,Midfielder,176,75,R
ply1889,Tomas,Soucek,Czech Republic,2/27/1995,,28,Midfielder,192,86,R
ply1890,Milan,Skoda,Czech Republic,1/16/1986,,21,Republic,190,85,R
ply1891,Carles,Perez,Spain,2/16/1998,,7,Forward,173,75,L
ply1892,Raul de,Tomas,Spain,10/17/1994,,,Forward,180,79,R
ply1893,Franco,Cervi,Argentina,5/26/1994,,11,Midfielder,165,62,L
ply1894,,Pizzi,Portugal,10/6/1989,,,Emirates,177,72,R
ply1895,Joachim,Andersen,Denmark,5/31/1996,,16,Defender,192,90,R
ply1896,Adel,Taarabt,Morocco,5/24/1989,,,Emirates,178,76,R
ply1897,Carlos,Vinicius,Brazil,3/25/1995,,30,Forward,190,83,L
ply1898,Lucas,Tousart,France,4/29/1997,,29,Midfielder,185,83,R
ply1899,,Rodrigo,Spain,3/6/1991,,19,Forward,182,77,L
ply1900,,Willian,Brazil,8/9/1988,,20,Midfielder,175,75,R
ply1901,Michy,Batshuayi,Belgium,10/2/1993,,,Forward,185,83,R
ply1902,Denis,Cheryshev,Russia,12/26/1990,,21,Forward,179,74,L
ply1903,Kevin,Gameiro,France,5/9/1987,,9,Forward,172,70,R
ply1904,Adama,Soumaoro,France,6/18/1992,,5,Defender,186,93,R
ply1905,Kurt,Zouma,France,10/27/1994,,4,Defender,190,95,R
ply1906,Daniel,Wass,Denmark,5/31/1989,,10,Defender,178,74,R
ply1907,Nelson,Semedo,Portugal,11/16/1993,,22,Defender,177,69,R
ply1908,Tyler,Adams,USA,2/14/1999,,12,Midfielder,175,72,R
ply1909,Maxwel,Cornet,Ivory Coast,9/27/1996,,14,Midfielder,179,69,L
ply1910,Oliver,Baumann,Germany,6/2/1990,53,1,Goalkeeper,187,82,R
ply1911,Nahuel,Noll,Germany,3/17/2003,53,36,Goalkeeper,188,75,
ply1912,Philipp,Pentke,Germany,5/1/1985,53,12,Goalkeeper,191,84,R
ply1913,Luca,Philipp,Germany,11/28/2000,,1,Goalkeeper,192,83,R
ply1914,Kevin,Akpoguma,Nigeria,4/19/1995,53,25,Defender,192,85,R
ply1915,Ermin,Bicakcic,Bosnia-Herzegovina,1/24/1990,53,4,Defender,185,85,R
ply1916,Justin,Che,USA,11/18/2003,,12,Defender,185,79,R
ply1917,Eduardo,Quaresma,Portugal,3/2/2002,,23,Defender,185,76,
ply1918,Benjamin,Hubner,Germany,7/4/1989,53,21,Defender,193,86,L
ply1919,Ozan,Kabak,Turkey,3/25/2000,53,5,Defender,186,86,R
ply1920,Pavel,Kaderabek,Czech Republic,4/25/1992,53,3,Defender,182,81,R
ply1921,Noah,Konig,Germany,5/17/2003,,2,Defender,188,83,R
ply1922,Stanley,N'Soki,France,4/9/1999,53,34,Defender,184,83,L
ply1923,Kevin,Vogt,Germany,9/23/1991,53,22,Defender,194,87,R
ply1924,Christoph,Baumgartner,Austria,8/1/1999,53,14,Midfielder,180,73,R
ply1925,Finn,Becker,Germany,6/8/2000,53,20,Midfielder,177,74,L
ply1926,Tom,Bischof,Germany,6/28/2005,53,39,Midfielder,176,66,
ply1927,Muhammed,Damar,Germany,4/9/2004,,7,Midfielder,185,,
ply1928,Dennis,Geiger,Germany,6/10/1998,53,8,Midfielder,173,65,R
ply1929,Grischa,Promel,Germany,1/9/1995,53,6,Midfielder,184,81,
ply1930,Sebastian,Rudy,Germany,2/28/1990,53,16,Midfielder,180,74,R
ply1931,Robert,Skov,Denmark,5/20/1996,53,29,Midfielder,185,81,
ply1932,Angelo,Stiller,Germany,4/4/2001,53,13,Midfielder,183,73,L
ply1933,Umut,Tohumcu,Germany,8/11/2004,,8,Midfielder,175,71,
ply1934,Fisnik,Asllani,Germany,8/8/2002,53,44,Forward,189,82,
ply1935,Ihlas,Bebou,Togo,4/23/1994,53,9,Forward,185,78,R
ply1936,Jacob Bruun,Larsen,Denmark,9/19/1998,53,7,Forward,183,75,R
ply1937,Munas,Dabbur,Israel,5/14/1992,53,10,Forward,182,76,R
ply1938,Andrej,Kramaric,Croatia,6/19/1991,53,27,Forward,177,73,R
ply1939,Michael,Rechner,Germany,5/27/1980,53,,Goalkeeping,186,83,R
ply1940,Philipp,Lussi,Germany,2/11/1994,53,,Athletic,189,87,
ply1941,Martin,Seiler,Germany,4/3/1989,53,,Athletic,187,81,
ply1942,Christian,Weigl,Germany,6/13/1976,53,,Athletic,184,84,
ply1943,Christian,Neitzert,Germany,8/13/1984,53,,Rehab,178,78,
ply1944,Bernd,Steinhoff,Germany,3/19/1980,53,,Rehab,,,
ply1945,Niklas,Mayer,Germany,12/13/1991,53,,Game,182,,
ply1946,Timo,Gross,Germany,8/27/1990,53,,Chief,180,78,
ply1947,Hans-Dieter,Hermann,Germany,5/14/1960,53,,Chief,,,
ply1948,Jan,Mayer,Germany,8/5/1972,53,,Chief,,,
ply1949,Georgios,Athanasiadis,Greece,4/7/1993,54,,Goalkeeper,191,85,R
ply1950,Vasilios,Chatziemmanouil,Greece,8/9/1999,,61,Goalkeeper,186,79,L
ply1951,Cican,Stankovic,Austria,11/4/1992,54,23,Goalkeeper,186,80,R
ply1952,Georgios,Theocharis,Greece,6/30/2002,,99,Goalkeeper,187,90,
ply1953,Panagiotis,Tsintotas,Greece,7/4/1993,54,1,Goalkeeper,192,87,R
ply1954,Gerasimos,Mitoglou,Greece,10/20/1999,54,24,Defender,195,85,R
ply1955,Milad,Mohammadi,Iran,9/29/1993,54,3,Defender,178,79,L
ply1956,Harold,Moukoudi,Cameroon,11/27/1997,54,,Defender,191,74,R
ply1957,Alexandros,Parras,Greece,5/12/1998,54,18,Defender,182,67,L
ply1958,Vedad,Radonja,Bosnia-Herzegovina,9/6/2001,,37,Defender,182,72,R
ply1959,Lazaros,Rota,Greece,8/23/1997,54,12,Defender,180,,R
ply1960,Djibril,Sidibe,France,7/29/1992,54,,Defender,182,71,R
ply1961,Giorgos,Tzavellas,Greece,11/26/1987,54,31,Defender,183,77,L
ply1962,Domagoj,Vida,Croatia,4/29/1989,54,,Defender,184,76,R
ply1963,Nordin,Amrabat,Morocco,3/31/1987,54,7,Midfielder,179,73,R
ply1964,Niclas,Eliasson,Sweden,12/7/1995,54,,Midfielder,178,72,L
ply1965,Alexander,Fransson,Sweden,4/2/1994,54,14,Midfielder,180,74,R
ply1966,Mijat,Gacinovic,Serbia,2/8/1995,54,,Midfielder,175,66,R
ply1967,Konstantinos,Galanopoulos,Greece,12/28/1997,54,25,Midfielder,172,72,R
ply1968,Ehsan,Hajsafi,Iran,2/25/1990,54,26,Midfielder,176,74,L
ply1969,Jens,J?sson,Denmark,1/10/1993,54,,Midfielder,182,78,R
ply1970,Petros,Mantalos,Greece,8/31/1991,54,20,Midfielder,176,73,R
ply1971,Georgios,Moustakopoulos,Greece,8/13/1998,54,80,Midfielder,,,R
ply1972,Konstantinos,Roukounakis,Greece,7/17/2001,54,46,Midfielder,183,77,L
ply1973,Anel,Sabanadzovic,Bosnia-Herzegovina,5/24/1999,54,44,Midfielder,182,70,R
ply1974,Damian,Szymanski,Poland,6/16/1995,54,4,Midfielder,183,76,R
ply1975,Steven,Zuber,Switzerland,8/17/1991,54,17,Midfielder,182,72,R
ply1976,Sergio,Araujo,Argentina,1/28/1992,54,11,Forward,180,81,R
ply1977,Efthymios,Christopoulos,Greece,9/20/2000,,70,Forward,181,76,R
ply1978,Levi,Garcia,Trinidad & Tobago,11/20/1997,54,9,Forward,182,78,L
ply1979,Michalis,Kosidis,Greece,2/9/2002,,35,Forward,191,80,
ply1980,Theodosis,Macheras,Greece,5/9/2000,54,,Forward,179,74,
ply1981,Orbelin,Pineda,Mexico,3/24/1996,54,,Forward,169,64,R
ply1982,Tom van,Weert,Netherlands,6/7/1990,54,,Forward,182,79,R
ply1983,,Zini,Angola,7/3/2002,54,,Forward,181,,R
ply1984,Carlos,Roa,Argentina,8/15/1969,54,,Goalkeeping,192,87,
ply1985,Guido,Bonini,Argentina,8/26/1986,54,,Fitness,188,91,
ply1986,Thomas,Didillon,France,11/28/1995,55,30,Goalkeeper,193,84,L
ply1987,Yann,Lienard,France,3/16/2003,55,50,Goalkeeper,192,82,R
ply1988,Alexander,Nubel,Germany,9/30/1996,55,16,Goalkeeper,193,86,R
ply1989,Ruben,Aguilar,France,4/26/1993,55,26,Defender,172,71,R
ply1990,Benoit,Badiashile,France,3/26/2001,55,5,Defender,194,75,L
ply1991,Caio,Henrique,Brazil,7/31/1997,55,12,Defender,179,70,L
ply1992,Axel,Disasi,France,3/11/1998,55,6,Defender,190,86,R
ply1993,Ismail,Jakobs,Germany,8/17/1999,55,14,Defender,183,75,L
ply1994,Guillermo,Maripan,Chile,5/6/1994,55,3,Defender,194,83,R
ply1995,Yllan,Okou,France,12/23/2002,55,38,Defender,180,65,L
ply1996,Malang,Sarr,France,1/23/1999,55,23,Defender,182,73,L
ply1997,,Vanderson,Brazil,6/21/2001,55,2,Defender,174,69,R
ply1998,Maghnes,Akliouche,Algeria,2/25/2002,55,21,Midfielder,175,63,L
ply1999,Eliesse Ben,Seghir,France,2/14/2005,55,99,Midfielder,,,
ply2000,Mohamed,Camara,Mali,1/6/2000,55,4,Midfielder,175,69,R
ply2001,Youssouf,Fofana,France,1/10/1999,55,19,Midfielder,176,74,R
ply2002,Aleksandr,Golovin,Russia,5/30/1996,55,17,Midfielder,180,69,R
ply2003,Jean,Lucas,Brazil,6/22/1998,55,11,Midfielder,181,78,R
ply2004,Felix,Lemarechal,France,8/7/2003,55,29,Midfielder,181,73,R
ply2005,Soungoutou,Magassa,France,10/8/2003,55,41,Midfielder,188,,R
ply2006,Eliot,Matazo,Belgium,2/15/2002,55,15,Midfielder,174,67,R
ply2007,Wissam Ben,Yedder,France,8/12/1990,55,10,Forward,170,68,
ply2008,Myron,Boadu,Netherlands,1/14/2001,55,9,Forward,181,67,R
ply2009,Gelson,Martins,Portugal,5/11/1995,55,77,Forward,173,74,R
ply2010,Willem,Geubbels,France,8/16/2001,55,53,Forward,185,72,R
ply2011,Frederic De,Boever,Qatar,9/23/1980,55,,Goalkeeping,,,
ply2012,Pietro,Boer,Italy,5/12/2002,56,63,Goalkeeper,193,80,R
ply2013,Rui,Patricio,Portugal,2/15/1988,56,1,Goalkeeper,190,84,L
ply2014,Mile,Svilar,Belgium,8/27/1999,56,99,Goalkeeper,189,82,R
ply2015,William,Bianda,France,4/30/2000,56,,Defender,186,82,L
ply2016,,Ibanez,Brazil,11/23/1998,56,3,Defender,187,80,R
ply2017,Jan,Oliveras,Spain,7/7/2004,56,74,Defender,172,,L
ply2018,Rick,Karsdorp,Netherlands,2/11/1995,56,2,Defender,184,80,R
ply2019,Dimitrios,Keramitsis,Italy,7/1/2004,56,60,Defender,193,78,
ply2020,Marash,Kumbulla,Albania,2/8/2000,56,24,Defender,190,78,R
ply2021,Gianluca,Mancini,Italy,4/17/1996,56,23,Defender,191,82,R
ply2022,Filippo,Missori,Italy,3/24/2004,56,58,Defender,182,,R
ply2023,Chris,Smalling,England,11/22/1989,56,6,Defender,194,90,R
ply2024,Leonardo,Spinazzola,Italy,3/25/1993,56,37,Defender,186,75,R
ply2025,Matias,Vina,Uruguay,11/9/1997,56,17,Defender,180,73,L
ply2026,Edoardo,Bove,Italy,5/16/2002,56,52,Midfielder,176,63,R
ply2027,Ante,Coric,Croatia,4/14/1997,56,,Midfielder,177,75,
ply2028,Bryan,Cristante,Italy,3/3/1995,56,4,Midfielder,187,85,R
ply2029,Ebrima,Darboe,Gambia,6/6/2001,56,55,Midfielder,178,69,R
ply2030,Giacomo,Faticanti,Italy,7/31/2004,56,73,Midfielder,175,,R
ply2031,Nemanja,Matic,Serbia,8/1/1988,56,8,Midfielder,194,85,L
ply2032,Lorenzo,Pellegrini,Italy,6/19/1996,56,7,Midfielder,186,77,
ply2033,Filippo,Tripi,Italy,1/6/2002,56,65,Midfielder,179,69,R
ply2034,Cristian,Volpato,Australia,11/15/2003,56,62,Midfielder,187,75,L
ply2035,Nicola,Zalewski,Poland,1/23/2002,56,59,Midfielder,175,65,R
ply2036,Andrea,Belotti,Italy,12/20/1993,56,11,Forward,181,84,R
ply2037,Stephan El,Shaarawy,Italy,10/27/1992,56,92,Forward,178,72,R
ply2038,Eldor,Shomurodov,Uzbekistan,6/29/1995,56,14,Forward,190,76,R
ply2039,Nicolo,Zaniolo,Italy,7/2/1999,56,22,Forward,190,79,L
ply2040,Nuno,Santos,Portugal,4/20/1973,56,,Goalkeeping,185,81,
ply2041,Igor,Akinfeev,Russia,4/8/1986,57,35,Goalkeeper,186,82,R
ply2042,Danila,Bokov,Russia,8/9/2002,57,45,Goalkeeper,185,77,R
ply2043,Vladislav,Torop,Russia,11/7/2003,57,49,Goalkeeper,189,84,L
ply2044,Bruno,Fuchs,Brazil,4/1/1999,57,3,Defender,190,82,R
ply2045,Igor,Diveev,Russia,9/27/1999,57,78,Defender,193,85,R
ply2046,Milan,Gajic,Serbia,1/28/1996,57,22,Defender,178,74,
ply2047,Vadim,Karpov,Russia,7/14/2002,57,62,Defender,190,77,R
ply2048,Matvey,Lukin,Russia,4/27/2004,57,90,Defender,177,72,L
ply2049,,Moises,Brazil,3/11/1995,57,27,Defender,183,79,L
ply2050,Kirill,Nababkin,Russia,9/8/1986,57,14,Defender,184,77,
ply2051,Georgiy,Shchennikov,Russia,4/27/1991,57,42,Defender,178,75,L
ply2052,Willyan,Rocha,Brazil,1/27/1995,57,4,Defender,193,86,R
ply2053,Jorge,Carrascal,Colombia,5/25/1998,57,8,Midfielder,179,70,R
ply2054,Nikita,Ermakov,Russia,1/19/2003,57,72,Midfielder,181,70,
ply2055,Dmitri,Kaptilovikh,Russia,2/22/2003,57,48,Midfielder,186,80,R
ply2056,Konstantin,Kuchaev,Russia,3/18/1998,57,20,Midfielder,182,74,R
ply2057,Jesus,Medina,Paraguay,4/30/1997,57,28,Midfielder,177,70,L
ply2058,Victor,Mendez,Chile,9/23/1999,57,88,Midfielder,170,66,R
ply2059,Maksim,Mukhin,Russia,11/4/2001,57,6,Midfielder,181,67,R
ply2060,Ivan,Oblyakov,Russia,7/5/1998,57,10,Midfielder,175,74,L
ply2061,Baktiyor,Zaynutdinov,Kazakhstan,4/2/1998,57,19,Midfielder,183,75,L
ply2062,Sasa,Zdjelar,Serbia,3/20/1995,57,5,Midfielder,183,75,R
ply2063,Fedor,Chalov,Russia,4/10/1998,57,9,Forward,183,75,R
ply2064,Adolfo,Gaich,Argentina,2/26/1999,57,21,Forward,190,82,R
ply2065,Egor,Ushakov,Russia,12/2/2002,57,41,Forward,176,65,R
ply2066,Vladislav,Yakovlev,Russia,2/14/2002,57,46,Forward,185,77,
ply2067,Anton,Zabolotny,Russia,6/13/1991,57,91,Forward,191,84,R
ply2068,Ralf,Fahrmann,Germany,9/27/1988,58,1,Goalkeeper,197,98,R
ply2069,Justin,Heekeren,Germany,11/27/2000,58,28,Goalkeeper,193,86,
ply2070,Michael,Langer,Austria,1/6/1985,58,34,Goalkeeper,195,93,R
ply2071,Alexander,Schwolow,Germany,6/2/1992,58,13,Goalkeeper,190,84,R
ply2072,Cedric,Brunner,Switzerland,2/17/1994,58,27,Defender,180,75,R
ply2073,Ibrahima,Cisse,France,2/15/2001,58,22,Defender,196,84,R
ply2074,Leo,Greiml,Austria,7/3/2001,58,3,Defender,186,77,R
ply2075,Marcin,Kaminski,Poland,1/15/1992,58,35,Defender,192,84,
ply2076,Henning,Matriciani,Germany,3/14/2000,,12,Defender,187,76,R
ply2077,Thomas,Ouwejan,Netherlands,9/30/1996,58,2,Defender,183,76,L
ply2078,Sepp van den,Berg,Netherlands,12/20/2001,58,5,Defender,189,78,R
ply2079,Maya,Yoshida,Japan,8/24/1988,58,4,Defender,189,79,R
ply2080,Mehmet-Can,Aydin,Germany,2/9/2002,58,23,Midfielder,179,75,R
ply2081,Kerim,Calhanoglu,Germany,8/26/2002,,20,Midfielder,183,80,L
ply2082,Dominick,Drexler,Germany,5/26/1990,58,24,Midfielder,183,71,R
ply2083,Florian,Flick,Germany,5/1/2000,58,17,Midfielder,188,79,
ply2084,Alex,Kral,Czech Republic,5/19/1998,58,30,Midfielder,187,80,R
ply2085,Tom,Krau?Germany,6/22/2001,58,6,182,Midfielder,,72,R
ply2086,Danny,Latza,Germany,12/7/1989,58,8,Midfielder,179,76,R
ply2087,Tobias,Mohr,Germany,8/24/1995,58,29,Midfielder,183,78,L
ply2088,Florent,Mollet,France,11/19/1991,58,20,Midfielder,174,67,R
ply2089,Rodrigo,Zalazar,Uruguay,8/12/1999,58,10,Midfielder,178,72,R
ply2090,Marius,Bulter,Germany,3/29/1993,58,11,Forward,190,85,R
ply2091,Kenan,Karaman,Turkey,3/5/1994,58,19,Forward,189,83,R
ply2092,Jordan,Larsson,Sweden,6/20/1997,58,7,Forward,175,69,L
ply2093,Sebastian,Polter,Germany,4/1/1991,58,40,Forward,192,94,R
ply2094,Sidi,Sane,Germany,4/21/2003,,21,Forward,187,,R
ply2095,Simon,Terodde,Germany,3/2/1988,58,9,Forward,192,87,R
ply2096,Simon,Henzler,Germany,12/1/1976,58,,Goalkeeping,188,83,R
ply2097,Jorn,Menger,Germany,5/9/1978,58,,Athletic,,,
ply2098,Alexander,Storck,Germany,8/30/1988,58,,Athletic,,,
ply2099,David,Groger,Germany,8/13/1980,58,,Rehab,,,
ply2100,Lars,Gerling,Germany,1/9/1983,58,,Game,,,
ply2101,Walter,Benitez,Argentina,1/19/1993,59,1,Goalkeeper,191,91,R
ply2102,Joel,Drommel,Netherlands,11/16/1996,59,16,Goalkeeper,192,89,R
ply2103,Kjell,Peersman,Belgium,5/21/2004,59,41,Goalkeeper,194,,
ply2104,Boy,Waterman,Netherlands,1/24/1984,59,24,Goalkeeper,188,83,R
ply2105,Olivier,Boscagli,France,11/18/1997,59,18,Defender,181,68,L
ply2106,Jarrad,Branthwaite,England,6/27/2002,59,22,Defender,195,85,L
ply2107,Ki-Jana,Hoever,Netherlands,1/18/2002,59,2,Defender,183,72,R
ply2108,Mauro,Junior,Brazil,5/6/1999,59,17,Defender,171,62,L
ply2109,Philipp,Max,Germany,9/30/1993,59,31,Defender,177,75,L
ply2110,Phillipp,Mwene,Austria,1/29/1994,59,29,Defender,170,68,R
ply2111,Armando,Obispo,Netherlands,3/5/1999,59,4,Defender,185,72,L
ply2112,Fredrik,Oppegard,Norway,8/7/2002,59,35,Defender,175,,L
ply2113,Jordan,Teze,Netherlands,9/30/1999,59,3,Defender,183,68,R
ply2114,Erick,Gutierrez,Mexico,6/15/1995,59,15,Midfielder,177,69,L
ply2115,Richie,Ledezma,USA,9/6/2000,59,37,Midfielder,168,64,R
ply2116,Ibrahim,Sangare,Ivory Coast,12/2/1997,59,6,Midfielder,191,77,R
ply2117,Xavi,Simons,Netherlands,4/21/2003,59,7,Midfielder,168,58,R
ply2118,Guus,Til,Netherlands,12/22/1997,59,20,Midfielder,186,79,R
ply2119,Marco van,Ginkel,Netherlands,12/1/1992,59,8,Midfielder,186,82,R
ply2120,Joey,Veerman,Netherlands,11/19/1998,59,23,Midfielder,185,81,R
ply2121,Johan,Bakayoko,Belgium,4/20/2003,59,27,Forward,,,L
ply2122,Anwar El,Ghazi,Netherlands,5/3/1995,59,21,Forward,189,87,R
ply2123,Cody,Gakpo,Netherlands,5/7/1999,59,11,Forward,187,76,R
ply2124,Ismael,Saibari,Morocco,1/28/2001,59,28,Forward,185,,R
ply2125,Noni,Madueke,England,3/10/2002,59,10,Forward,182,65,L
ply2126,,Savio,Brazil,4/10/2004,59,33,Forward,176,66,L
ply2127,Yorbe,Vertessen,Belgium,1/8/2001,59,32,Forward,176,,R
ply2128,Abe,Knoop,Netherlands,8/28/1963,59,,Goalkeeping,,,
ply2129,Martin,Jedlicka,Czech Republic,1/24/1998,60,16,Republic,187,78,R
ply2130,Jindrich,Stanek,Czech Republic,4/27/1996,60,36,Republic,191,93,R
ply2131,Marian,Tvrdon,Slovakia,8/18/1994,60,13,Republic,194,86,R
ply2132,Milan,Havel,Czech Republic,8/7/1994,60,24,Republic,183,76,R
ply2133,Lukas,Hejda,Czech Republic,3/9/1990,60,2,Republic,189,85,R
ply2134,Libor,Holik,Czech Republic,5/12/1998,60,44,Republic,174,72,R
ply2135,Vaclav,Jemelka,Czech Republic,6/23/1995,60,21,Republic,186,77,L
ply2136,Filip,Kasa,Czech Republic,1/1/1994,60,35,Republic,190,84,R
ply2137,Ludek,Pernica,Czech Republic,6/16/1990,60,4,Republic,187,90,R
ply2138,Radim,Reznik,Czech Republic,1/20/1989,60,14,Republic,183,82,R
ply2139,Mohamed,Tijani,Benin,7/10/1997,60,3,Republic,188,78,L
ply2140,Adam,Alexandr,Czech Republic,5/3/2000,60,,Republic,178,72,
ply2141,Marko,Alvir,Croatia,4/19/1994,60,,Republic,181,78,R
ply2142,Pavel,Bucha,Czech Republic,3/11/1998,60,20,Republic,177,73,R
ply2143,Ales,Cermak,Czech Republic,10/1/1994,60,25,Republic,181,74,R
ply2144,Erik,Jirka,Slovakia,9/19/1997,60,77,Republic,184,73,R
ply2145,Lukas,Kalvach,Czech Republic,7/19/1995,60,23,Republic,183,77,R
ply2146,Jan,Kopic,Czech Republic,6/4/1990,60,10,Republic,180,81,R
ply2147,Dominik,Kriz,Czech Republic,9/25/1999,60,,Republic,177,68,
ply2148,Modou,N'Diaye,Senegal,10/29/1996,60,99,Republic,184,71,L
ply2149,Vaclav,Pilar,Czech Republic,10/13/1988,60,6,Republic,171,71,
ply2150,Adam,Vlkanova,Czech Republic,9/4/1994,60,88,Republic,169,60,
ply2151,Fortune,Bassey,Nigeria,10/6/1998,60,90,Republic,186,77,R
ply2152,Tomas,Chory,Czech Republic,1/26/1995,60,15,Republic,199,101,R
ply2153,Rene,Dedic,Slovakia,8/7/1993,60,33,Republic,193,87,
ply2154,Jan,Kliment,Czech Republic,9/1/1993,60,9,Republic,185,76,R
ply2155,Jhon,Mosquera,Colombia,5/8/1990,60,18,Republic,186,78,L
ply2156,Petr,Pejsa,Czech Republic,8/13/1997,60,,Republic,,,
ply2157,Jan,Sykora,Czech Republic,12/29/1993,60,7,Republic,171,64,L
ply2158,Michal,Bilek,Czech Republic,4/13/1965,60,,Republic,177,70,
ply2159,Samuel,Grandsir,France,8/14/1996,,11,Forward,170,65,R
ply2160,Moussa,Sylla,France,11/25/1999,,29,Forward,181,70,R
ply2161,,Wesley,Brazil,11/24/1996,,7,Forward,191,93,R
ply2162,Kaveh,Rezaei,Iran,4/5/1992,,,Forward,185,74,R
ply2163,Filipe,Luis,Brazil,8/9/1985,,16,Defender,182,74,L
ply2164,Pablo,Rosario,Netherlands,1/7/1997,,8,Midfielder,179,73,R
ply2165,Radja,Nainggolan,Belgium,5/4/1988,,4,Midfielder,176,65,R
ply2166,Gaston,Pereiro,Uruguay,6/11/1995,,20,Midfielder,188,76,L
ply2167,Xherdan,Shaqiri,Switzerland,10/10/1991,,10,Forward,169,72,L
ply2168,Milan,Pavkov,Serbia,2/9/1994,,23,Arabia,193,78,R
ply2169,Marek,Hamsik,Slovakia,7/27/1987,,17,Midfielder,183,79,
ply2170,Emre,Akbaba,Turkey,10/4/1992,,,Midfielder,180,73,L
ply2171,Eren,Derdiyok,Switzerland,6/12/1988,,9,Forward,191,83,R
ply2172,Yacine,Brahimi,Algeria,2/8/1990,,8,Forward,175,68,R
ply2173,Jefferson,Farfan,Peru,10/26/1984,,10,Forward,178,84,R
ply1026,Alex,Baena,Spain,7/20/2001,31,16,Forward,174,69,R
ply1027,Samuel,Chukwueze,Nigeria,5/22/1999,31,11,Forward,172,70,L
ply1028,Arnaut,Danjuma,Netherlands,1/31/1997,31,9,Forward,178,74,R
ply1029,Fer,Nino,Spain,10/24/2000,31,34,Forward,191,81,R
ply1030,Gerard,Moreno,Spain,4/7/1992,31,7,Forward,180,77,L
ply1031,Nicolas,Jackson,Senegal,6/20/2001,31,15,Forward,186,80,R
ply1032,Jose,Morales,Spain,7/23/1987,31,22,Forward,180,70,R
ply1033,,Yeremy,Spain,10/20/2002,31,21,Forward,172,70,R
ply1034,Javier,Garcia,Spain,7/4/1979,31,,Goalkeeping,173,,
ply1035,David,Byazrov,Russia,2/12/2003,,91,Goalkeeper,190,78,R
ply1036,,Ivan,Brazil,2/7/1997,32,1,Goalkeeper,194,96,R
ply1037,Mikhail,Kerzhakov,Russia,1/28/1987,32,41,Goalkeeper,191,88,R
ply1038,Georgiy,Korolev,Russia,8/22/2003,32,95,Goalkeeper,196,80,R
ply1039,Daniil,Odoevskiy,Russia,1/22/2003,32,71,Goalkeeper,190,78,L
ply1040,Arsen,Adamov,Russia,10/20/1999,32,23,Defender,180,69,R
ply1041,Nuraly,Alip,Kazakhstan,12/22/1999,32,28,Defender,190,70,
ply1042,Dmitriy,Chistyakov,Russia,1/13/1994,32,2,Defender,185,79,R
ply1043,Douglas,Santos,Brazil,3/22/1994,32,3,Defender,175,70,L
ply1044,Vyacheslav,Karavaev,Russia,5/20/1995,32,15,Defender,175,70,R
ply1045,Danil,Krugovoy,Russia,5/28/1998,32,4,Defender,175,70,L
ply1046,Dejan,Lovren,Croatia,7/5/1989,32,6,Defender,188,84,R
ply1047,,Rodrigao,Brazil,9/11/1995,32,55,Defender,191,89,R
ply1048,Wilmar,Barrios,Colombia,10/17/1993,32,5,Midfielder,178,74,R
ply1049,,Claudinho,Brazil,1/28/1997,32,11,Midfielder,172,65,R
